,Verkauf in,Bauart,Marke,Modell,Kategorie,Erstzulassung,Km-Stand,Getriebeart,Leistung in kW,Chassis,Verkaufspreis,Wunschpreis,PLZ Verkäufer,Fahrzeugalter,fahrzeugalter_cat,Kilometer_cat
395,2023-02-01,Wohnmobil,Forster,FA 699 EB 3.5 t,Alkoven,2021-05-01,9800.0,Schaltung,103.0,Fiat Ducato,55000,56500,69437,21,0-2 Jahre,0-20.000 km
396,2023-02-01,Wohnmobil,Chausson,Exaltis 6010 / 3.5 t,Integrierter,2017-11-01,67000.0,Schaltung,96.0,Fiat Ducato ,51100,52900,58675,63,5-10 Jahre,50.001-100.000 km
397,2023-02-01,Wohnmobil,Knaus,Sun Ti 700 Platinum Sel. 4.25 t,Teilintegrierter,2019-05-01,31500.0,Schaltung,96.0,Fiat,61800,65500,66453,45,2-5 Jahre,20.001-50.000 km
398,2023-02-01,Wohnmobil,Carthago,chic c-line l 5.9 XL LE 9G-Tronic 5.5 t,Integrierter,2021-04-01,20250.0,Automatik,130.0,Fiat,151900,147100,4808,22,0-2 Jahre,20.001-50.000 km
399,2023-03-01,Wohnmobil,Phoenix,7400 RSL 4x4 / 5.3 t,Alkoven,2015-06-01,90190.0,Automatik,140.0,Sprinter 519 CDI,125000,137000,55595,93,5-10 Jahre,50.001-100.000 km
400,2023-02-01,Wohnwagen,Hobby,540 Excellent Easy,,2001-05-01,,,,,6700,9000,1662,261,Über 10 Jahre,Über 100.000 km
401,2023-02-01,Wohnmobil,Malibu,Van 640 LE Comfort 9G-Tronic 4.0 t,Kastenwagen,2022-02-01,6100.0,Automatik,118.0,Fiat,74550,80950,79725,12,0-2 Jahre,0-20.000 km
402,2023-02-01,Wohnmobil,Citroën,Campster by Pössl ,Bus,2019-11-01,19000.0,Schaltung,110.0,Citroën Spacetourer,39900,39900,58093,39,2-5 Jahre,0-20.000 km
403,2023-02-01,Wohnmobil,VANTourer,600 D 9G-Tronic 3.5 t,Kastenwagen,2021-11-01,5500.0,Automatik,103.0,Fiat ,63400,64000,71282,15,0-2 Jahre,0-20.000 km
404,2023-02-01,Wohnmobil,Forster,Van 599 HB Livin‘up 9G-Tronic 3.5 t,Kastenwagen,2021-11-01,9500.0,Automatik,103.0,Fiat Ducato,56000,57000,42899,15,0-2 Jahre,0-20.000 km
405,2023-02-01,Wohnmobil,Sunlight,T66 / 3.5 t,Teilintegrierter,2016-06-01,53956.0,Schaltung,109.0,Fiat Ducato,47499,50999,57339,80,5-10 Jahre,50.001-100.000 km
406,2023-06-01,Wohnmobil,Bürstner,Campeo 9G-Tronic mit Hagelschaden,Kastenwagen,2020-03-01,47000.0,Automatik,103.0,Fiat,51700,55000,33619,39,2-5 Jahre,20.001-50.000 km
407,2023-02-01,Wohnmobil,Adria,Twin 600 SP All In 3.5 t,Kastenwagen,2020-05-01,18000.0,Schaltung,103.0,Citroen,52000,52000,94505,33,2-5 Jahre,0-20.000 km
408,2023-02-01,Wohnmobil,Sunlight,A 68 / 3.5 t,Alkoven,2017-05-01,43602.0,Schaltung,96.0,Fiat Ducato,43400,45000,97084,69,5-10 Jahre,20.001-50.000 km
409,2023-02-01,Wohnmobil,Carado,A 461 / 3.5 t,Alkoven,2018-06-01,21800.0,Schaltung,96.0,Citroen,47500,49900,97996,56,2-5 Jahre,20.001-50.000 km
410,2023-02-01,Wohnmobil,Weinsberg,CaraSuite 650 MF IC-Line 3.5 t,Teilintegrierter,2022-01-01,18500.0,Schaltung,103.0,Fiat,59900,66600,40764,13,0-2 Jahre,0-20.000 km
411,2023-02-01,Wohnmobil,Hobby,Fiesta Alkoven 60 GF 3.5 t,Alkoven,2021-03-01,29500.0,Schaltung,88.0,Fiat,47000,53500,46499,23,0-2 Jahre,20.001-50.000 km
412,2023-02-01,Wohnmobil,Carado,T447 / 3.5 t,Teilintegrierter,2021-06-01,53000.0,Schaltung,103.0,Fiat,55150,57950,10719,20,0-2 Jahre,50.001-100.000 km
413,2023-02-01,Wohnmobil,Carado,T 447 Clever+ Edit. 9G-Tronic 3.5 t,Teilintegrierter,2021-06-01,23400.0,Automatik,118.0,Fiat,69500,77000,32361,20,0-2 Jahre,20.001-50.000 km
414,2023-02-01,Wohnmobil,Pössl,Summit 600 Plus 3.5 t,Kastenwagen,2019-07-01,11500.0,Schaltung,120.0,Citroen,47800,48000,82237,43,2-5 Jahre,0-20.000 km
415,2023-02-01,Wohnmobil,Knaus,Sky 3.85 t,Alkoven,2007-09-01,81000.0,Schaltung,107.0,Renault,25950,26150,88279,185,Über 10 Jahre,50.001-100.000 km
416,2023-02-01,Wohnmobil,Hymer,Tramp S 695 / 9G-Tronic ,Teilintegrierter,2020-11-01,12700.0,Automatik,130.0,Mercedes- Benz,85800,92500,57632,27,2-5 Jahre,0-20.000 km
417,2023-02-01,Wohnmobil,Knaus,Sun Ti 650 MF 3.5 t,Teilintegrierter,2007-07-01,77940.0,Schaltung,88.0,Renault,23000,29000,64380,187,Über 10 Jahre,50.001-100.000 km
418,2023-02-01,Wohnmobil,Laika,X 610 R 3.5 t,Teilintegrierter,2012-09-01,69200.0,Schaltung,115.0,Fiat Ducato,38900,40400,75365,125,Über 10 Jahre,50.001-100.000 km
419,2023-02-01,Wohnmobil,Laika,KREOS 5009 / 4.5 t,Teilintegrierter,2019-07-01,16400.0,Schaltung,110.0,Fiat,82000,95000,82444,43,2-5 Jahre,0-20.000 km
420,2023-02-01,Wohnmobil,Adria,T 680 SP 3.5t,Teilintegrierter,2006-10-01,84995.0,Schaltung,93.0,Fiat,24500,29500,91154,196,Über 10 Jahre,50.001-100.000 km
421,2023-02-01,Wohnmobil,Weinsberg,Cara Compact Edition Pepper 3.5 t,Teilintegrierter,2018-08-01,24200.0,Schaltung,120.0,Peugeot Boxer,50400,55000,26127,54,2-5 Jahre,20.001-50.000 km
422,2023-02-01,Wohnmobil,Chausson,648 Titanium Premium Aut. 3.5 t,Teilintegrierter,2021-05-01,12240.0,Automatik,125.0,Ford,66900,71000,23743,21,0-2 Jahre,0-20.000 km
423,2023-02-01,Wohnmobil,Eura Mobil,PT 720 EB 4.4 t,Teilintegrierter,2020-12-01,25000.0,Schaltung,110.0,Fiat,64000,66900,89520,26,2-5 Jahre,20.001-50.000 km
424,2023-02-01,Wohnmobil,Challenger,Van V 217 Einzelbetten 3.5 t,Kastenwagen,2021-07-01,8500.0,Schaltung,103.0,Fiat Ducato,51000,53500,86368,19,0-2 Jahre,0-20.000 km
425,2023-02-01,Wohnmobil,Challenger,287 GA Graphite Ed. Premium Aut. 3.5 t,Teilintegrierter,2020-11-01,17000.0,Automatik,125.0,Ford,61700,63500,68219,27,2-5 Jahre,0-20.000 km
426,2023-02-01,Wohnmobil,Itineo,MB 700 / 3.5 t,Integrierter,2017-04-01,39870.0,Schaltung,96.0,Fiat,54600,55000,97475,70,5-10 Jahre,20.001-50.000 km
427,2023-02-01,Wohnmobil,Knaus,Live WAVE 650 MF 9G-Tronic 3.5 t,Teilintegrierter,2020-06-01,27000.0,Automatik,118.0,Fiat Ducato,62000,62000,1968,32,2-5 Jahre,20.001-50.000 km
428,2023-02-01,Wohnmobil,P.L.A.,H 430 / 3.5 t,Alkoven,2019-03-01,55647.0,Schaltung,96.0,Citroen,39500,42500,74354,47,2-5 Jahre,50.001-100.000 km
429,2023-02-01,Wohnwagen,Hymer,Nova 465 GL,,2019-07-01,,,,,20600,22400,98646,43,2-5 Jahre,Über 100.000 km
430,2023-02-01,Wohnmobil,Challenger,Vany Elegance V114 Max 3.5 t,Kastenwagen,2019-07-01,30000.0,Schaltung,96.0,Fiat,44600,47500,8289,43,2-5 Jahre,20.001-50.000 km
431,2023-02-01,Wohnmobil,Concorde,Carver 751 HS 5.4 t,Integrierter,2009-04-01,75000.0,Automatik,130.0,Iveco,85000,95000,18147,166,Über 10 Jahre,50.001-100.000 km
432,2023-02-01,Wohnmobil,Etrusco,A 6600 BB  9G-Tronic 3.5 t,Alkoven,2021-04-01,7725.0,Automatik,103.0,Fiat Ducato,57200,64900,47058,22,0-2 Jahre,0-20.000 km
433,2023-02-01,Wohnmobil,Chausson,640 Welcome Aut. 3.5 t,Teilintegrierter,2018-08-01,24000.0,Automatik,110.0,Fiat,57700,60000,26384,54,2-5 Jahre,20.001-50.000 km
434,2023-02-01,Wohnmobil,Pilote,Evidence P 696 GJ 9G-Tronic 3.5 t,Teilintegrierter,2022-09-01,8000.0,Automatik,118.0,Fiat,75000,80500,33129,5,0-2 Jahre,0-20.000 km
435,2023-02-01,Wohnwagen,LMC,VIVO 520 E,,2021-07-01,,,,,22050,23650,72477,19,0-2 Jahre,Über 100.000 km
436,2023-02-01,Wohnmobil,Malibu,Van 640 LE 3.5 t,Kastenwagen,2017-09-01,41500.0,Schaltung,110.0,Fiat,52000,55000,29223,65,5-10 Jahre,20.001-50.000 km
437,2023-02-01,Wohnmobil,Ahorn,Canada TQ Plus 4.0 t,Teilintegrierter,2019-09-01,18105.0,Schaltung,96.0,Renault,46600,50000,14770,41,2-5 Jahre,0-20.000 km
438,2023-02-01,Wohnmobil,Phoenix,A 7100 RSL 5.8 t,Alkoven,2020-03-01,24950.0,Automatik,155.0,Iveco Daily,170950,199950,57392,35,2-5 Jahre,20.001-50.000 km
439,2023-03-01,Wohnwagen,Knaus,Südwind 460 E,,2013-09-01,,,,,13000,16000,2991,114,5-10 Jahre,Über 100.000 km
440,2023-06-01,Wohnmobil,Globecar,Globescout R Plus 3.5 t,Kastenwagen,2019-07-01,35500.0,Schaltung,120.0,Citröen,47600,50000,23970,47,2-5 Jahre,20.001-50.000 km
441,2023-02-01,Wohnmobil,Dethleffs,Pulse Classic 7051 EBL 3.5 t,Teilintegrierter,2020-08-01,23585.0,Schaltung,118.0,Fiat Ducato,66500,68500,36110,30,2-5 Jahre,20.001-50.000 km
442,2023-03-01,Wohnmobil,Hymer,Grand Canyon 3.5 t,Kastenwagen,2018-05-01,63500.0,Schaltung,110.0,Fiat ,52900,55000,60438,58,2-5 Jahre,50.001-100.000 km
443,2023-02-01,Wohnmobil,Knaus,Boxstar 600 Street 3.5t,Kastenwagen,2015-06-01,109600.0,Schaltung,96.0,Fiat,39200,39000,38162,92,5-10 Jahre,Über 100.000 km
444,2023-03-01,Wohnmobil,Etrusco,CV 600 DB 3.5t,Kastenwagen,2021-08-01,12400.0,Schaltung,103.0,Fiat,52800,51300,67117,19,0-2 Jahre,0-20.000 km
445,2023-03-01,Wohnwagen,Hobby,Excellent 400,,2011-03-01,,,,,8550,10950,31812,144,Über 10 Jahre,Über 100.000 km
446,2023-03-01,Wohnmobil,Dethleffs,Trend I 7057 EBL 9G-Tronic 4.5t,Integrierter,2021-07-01,18500.0,Automatik,118.0,Fiat,84400,88900,52134,20,0-2 Jahre,0-20.000 km
447,2023-03-01,Wohnmobil,Carado,T447 3.5t,Teilintegrierter,2016-04-01,96500.0,Schaltung,96.0,Fiat Ducato,43000,49900,56588,83,5-10 Jahre,50.001-100.000 km
448,2023-03-01,Wohnmobil,Adria,Coral XL Axess 670 SL 4.0 t,Alkoven,2018-10-01,23890.0,Schaltung,96.0,Citroën,54000,60000,48739,53,2-5 Jahre,20.001-50.000 km
449,2023-03-01,Wohnmobil,Challenger,V114 S Road Ed. Premium Hubdach *Neu*,Kastenwagen,2023-03-01,10.0,Schaltung,103.0,Fiat ,61800,63000,83737,0,0-2 Jahre,0-20.000 km
450,2023-03-01,Wohnmobil,Mercedes-Benz,V250d Marco Polo Aut.,Bus,2017-03-01,129000.0,Automatik,140.0,,43500,47000,96050,72,5-10 Jahre,Über 100.000 km
451,2023-03-01,Wohnwagen,LMC,Musica 560K  ,,2015-10-01,,,,,18400,20000,37213,89,5-10 Jahre,Über 100.000 km
452,2023-03-01,Wohnwagen,Adria,Alpina 753 HT ,,2017-08-01,,,,,26550,32150,83246,67,5-10 Jahre,Über 100.000 km
453,2023-03-01,Wohnwagen,Tabbert,Vivaldi 550 DF,,2019-07-01,,,,,22000,25200,48231,44,2-5 Jahre,Über 100.000 km
454,2023-03-01,Wohnmobil,Malibu,I 490 LE 4.25t,Integrierter,2021-05-01,8400.0,Schaltung,103.0,Fiat,100200,91600,71155,22,0-2 Jahre,0-20.000 km
455,2023-03-01,Wohnmobil,Sunlight,Cliff 640 3.5t,Kastenwagen,2021-05-01,19950.0,Schaltung,103.0,Fiat,51700,55500,7937,22,0-2 Jahre,0-20.000 km
456,2023-03-01,Wohnmobil,Carado,T 448 / 3.5 t,Teilintegrierter,2019-06-01,26370.0,Schaltung,96.0,Fiat Ducato,52600,53200,75323,45,2-5 Jahre,20.001-50.000 km
457,2023-03-01,Wohnmobil,Hymer,Tramp S 695 Aut. 4.2 t,Teilintegrierter,2022-06-01,6658.0,Automatik,125.0,MB,115500,121600,33378,9,0-2 Jahre,0-20.000 km
458,2023-03-01,Wohnmobil,Clever,Celebration 3.5 t,Kastenwagen,2020-04-01,18000.0,Schaltung,103.0,Fiat,46300,47500,92345,35,2-5 Jahre,0-20.000 km
459,2023-03-01,Wohnmobil,Hymer,Free 602 mit Aufstelldach 3.5 t,Kastenwagen,2021-07-01,24400.0,Schaltung,103.0,Fiat Ducato,62000,62000,82229,20,0-2 Jahre,20.001-50.000 km
460,2023-03-01,Wohnmobil,LMC,Cruiser Comfort T 742 Aut. 3.5t,Teilintegrierter,2019-10-01,47600.0,Automatik,110.0,Fiat ,60710,66310,35708,41,2-5 Jahre,20.001-50.000 km
461,2023-03-01,Wohnmobil,Eura Mobil,Integra Line 655 EB Aut. 4.4 t,Integrierter,2019-04-01,17800.0,Automatik,110.0,Fiat Ducato,76300,80000,24986,47,2-5 Jahre,0-20.000 km
462,2023-03-01,Wohnwagen,Weinsberg,CaraOne 450 FU,,2021-06-01,,,,,16000,18500,26789,21,0-2 Jahre,Über 100.000 km
463,2023-03-01,Wohnmobil,Hymer,B 544 mit DPF 3.5t,Integrierter,2004-10-01,148000.0,Schaltung,93.0,Fiat,21100,25000,16727,221,Über 10 Jahre,Über 100.000 km
464,2023-03-01,Wohnmobil,Morelo,Palace 90 M 7.49 t,Integrierter,2018-02-01,43000.0,Automatik,150.0,Iveco,215000,218500,21647,61,5-10 Jahre,20.001-50.000 km
465,2023-03-01,Wohnmobil,Hymer,B-DL 534 Duomobil 3.5t,Integrierter,2017-05-01,53800.0,Schaltung,110.0,Fiat Ducato,69000,69000,L7470,70,5-10 Jahre,50.001-100.000 km
466,2023-03-01,Wohnmobil,Roller Team,Kronos 284 P 4.1t,Teilintegrierter,2022-05-01,4800.0,Schaltung,125.0,Ford,54300,58000,48308,10,0-2 Jahre,0-20.000 km
467,2023-03-01,Wohnmobil,Forster,A699 DVB Livin' Up 4.4t,Alkoven,2021-05-01,12191.0,Schaltung,118.0,Fiat ,56500,59000,82110,22,0-2 Jahre,0-20.000 km
468,2023-03-01,Wohnmobil,Carthago,Chic E-line I 47 Aut. 4.5 t,Integrierter,2018-03-01,32880.0,Automatik,130.0,Fiat,97000,110000,82319,60,2-5 Jahre,20.001-50.000 km
469,2023-03-01,Wohnmobil,Weinsberg,CaraCompact Edition Pepper MEG 3.5t,Teilintegrierter,2019-06-01,20000.0,Schaltung,120.0,Peugeot ,54900,55000,90602,45,2-5 Jahre,0-20.000 km
470,2023-03-01,Wohnmobil,Benimar,Tessoro 495 UP 3.5t,Teilintegrierter,2021-08-01,22500.0,Schaltung,96.0,Ford ,54500,59900,32108,19,0-2 Jahre,20.001-50.000 km
471,2023-03-01,Wohnmobil,Mercedes-Benz,Marco Polo Activity Edition Aut. 3.1t,Bus,2021-05-01,38768.0,Automatik,120.0,,50200,51300,40477,22,0-2 Jahre,20.001-50.000 km
472,2023-03-01,Wohnwagen,Bürstner,Premio 490 TL,,2020-04-01,,,,,18000,18000,99869,35,2-5 Jahre,Über 100.000 km
473,2023-03-01,Wohnmobil,XGO,i-Move Dynamic 22 P 3.5 t,Teilintegrierter,2019-10-01,11000.0,Schaltung,96.0,Fiat Ducato Multijet,46600,44900,34369,41,2-5 Jahre,0-20.000 km
474,2023-03-01,Wohnwagen,Knaus,Südwind Silver Selection 500 FDK,,2018-10-01,,,,,18700,21000,76756,53,2-5 Jahre,Über 100.000 km
475,2023-03-01,Wohnmobil,Forster,T699 HB 3.85 t,Teilintegrierter,2019-04-01,30000.0,Schaltung,96.0,Fiat Ducato,50190,53590,22965,47,2-5 Jahre,20.001-50.000 km
476,2023-03-01,Wohnmobil,Adria,Coral ALL-IN 670 DL 3.65 t,Teilintegrierter,2021-04-01,49650.0,Schaltung,121.0,Citroen Jumper  ,59800,64000,64572,23,0-2 Jahre,20.001-50.000 km
477,2023-03-01,Wohnwagen,Fendt,Diamant 650,,2006-04-01,,,,,10150,12750,71336,203,Über 10 Jahre,Über 100.000 km
478,2023-03-01,Wohnmobil,Adria,Coral 670 XL 3.5t,Alkoven,2019-12-01,88000.0,Schaltung,96.0,Fiat ,54000,63000,83024,39,2-5 Jahre,50.001-100.000 km
479,2023-03-01,Wohnmobil,Carthago,Chic C-Line I 4.9 LE 4.5 t,Integrierter,2020-05-01,41000.0,Automatik,130.0,Fiat ,113200,115000,85614,34,2-5 Jahre,20.001-50.000 km
480,2023-03-01,Wohnmobil,Volkswagen,Grand California 600 Aut. 3.5t,Bus,2021-09-01,14239.0,Automatik,130.0,Volkswagen,62200,70000,42653,18,0-2 Jahre,0-20.000 km
481,2023-03-01,Wohnmobil,Hymer,B-ML-I 880 / 9G-Tronic 5.5 t,Integrierter,2020-04-01,16100.0,Automatik,130.0,Mercedes,172100,185000,88364,35,2-5 Jahre,0-20.000 km
482,2023-03-01,Wohnmobil,LMC,Liberty A598 G 3.5t,Alkoven,2008-04-01,78000.0,Schaltung,103.0,Ford,29100,34900,59581,179,Über 10 Jahre,50.001-100.000 km
483,2023-03-01,Wohnmobil,Pössl,2Win R Plus 3.5 t,Kastenwagen,2019-07-01,13442.0,Schaltung,120.0,Citroën Jumper,49400,50000,31860,44,2-5 Jahre,0-20.000 km
484,2023-03-01,Wohnmobil,Hymer,ML T-580 / 7G-Tronic 3.5 t,Teilintegrierter,2020-03-01,13000.0,Automatik,120.0,Mercedes Sprinter 416 CDI,82000,84000,47906,36,2-5 Jahre,0-20.000 km
485,2023-03-01,Wohnmobil,XGO,Dynamik 29 G 3.5t,Alkoven,2018-03-01,27023.0,Schaltung,96.0,FIAT ,41500,44900,26203,60,2-5 Jahre,20.001-50.000 km
486,2023-03-01,Wohnmobil,Volkswagen,T6 California Coast DSG ,Bus,2018-08-01,61000.0,Automatik,150.0,,52000,55100,22297,55,2-5 Jahre,50.001-100.000 km
487,2023-03-01,Wohnmobil,Pössl,Vario 545 / 3.5 t,Kastenwagen,2013-08-01,47600.0,Schaltung,110.0,Citröen,41800,47900,86650,115,5-10 Jahre,20.001-50.000 km
488,2023-03-01,Wohnmobil,Carado,I449 / 3.5 t,Integrierter,2018-06-01,20100.0,Schaltung,110.0,Fiat ,61700,61900,24855,57,2-5 Jahre,20.001-50.000 km
489,2023-03-01,Wohnmobil,Weinsberg,Cara Compact Edition Pepper 3.5,Teilintegrierter,2018-01-01,58800.0,Schaltung,96.0,Peugeot,51300,54000,56566,62,5-10 Jahre,50.001-100.000 km
490,2023-03-01,Wohnmobil,Pössl,Summit 640 Prime 3.5 t,Kastenwagen,2020-04-01,45000.0,Schaltung,121.0,Citroen,59500,63000,95126,35,2-5 Jahre,20.001-50.000 km
491,2023-03-01,Wohnmobil,Carado,T 448 / 3.5 t,Teilintegrierter,2020-06-01,10000.0,Schaltung,103.0,Fiat,60000,60000,42655,33,2-5 Jahre,0-20.000 km
492,2023-03-01,Wohnmobil,Carthago,C-Tourer T 150 QB Heavy 4.5 t,Teilintegrierter,2022-02-01,4500.0,Schaltung,118.0,Fiat Ducato,89050,90250,48268,13,0-2 Jahre,0-20.000 km
493,2023-03-01,Wohnmobil,Bela,Easy Barbados 3.5 t,Teilintegrierter,2016-02-01,70000.0,Schaltung,96.0,Citroën ,40100,40000,29451,85,5-10 Jahre,50.001-100.000 km
494,2023-03-01,Wohnmobil,Forster,V599 VB VANTASY 3.3 t,Kastenwagen,2020-10-01,28000.0,Schaltung,103.0,Fiat Ducato,49999,49999,54311,29,2-5 Jahre,20.001-50.000 km
495,2023-04-01,Wohnmobil,Ahorn,ACT 690 plus 3.5 t,Teilintegrierter,2021-06-01,25000.0,Schaltung,120.0,Renault,50000,50000,97440,22,0-2 Jahre,20.001-50.000 km
496,2023-03-01,Wohnmobil,Dethleffs,Advantage I 6601 4.0t,Integrierter,2016-07-01,36527.0,Schaltung,96.0,Fiat ,59700,62000,78247,80,5-10 Jahre,20.001-50.000 km
497,2023-03-01,Wohnmobil,Adria,Matrix M 670SL 3.5t,Teilintegrierter,2015-07-01,63500.0,Schaltung,96.0,Fiat,55250,54950,94491,92,5-10 Jahre,50.001-100.000 km
498,2023-03-01,Wohnmobil,Sunlight,T65 / 3.5 t,Teilintegrierter,2020-02-01,46763.0,Schaltung,110.0,Fiat Ducato,51700,53200,78462,37,2-5 Jahre,20.001-50.000 km
499,2023-04-01,Wohnmobil,Weinsberg,CaraSuite 700 ME 9G-Tronic 3.5 t,Teilintegrierter,2021-10-01,5879.0,Automatik,118.0,Fiat,67500,76000,29496,18,0-2 Jahre,0-20.000 km
500,2023-03-01,Wohnmobil,Adria,Twin 600 SP Axess All-In 3.5 t,Kastenwagen,2022-12-01,3000.0,Schaltung,103.0,Citroen ,55400,60000,32479,3,0-2 Jahre,0-20.000 km
501,2023-04-01,Wohnmobil,Hymer,Exsis-t 588 / 3.5 t,Teilintegrierter,2015-06-01,63000.0,Schaltung,150.0,Fiat,49500,49500,87466,94,5-10 Jahre,50.001-100.000 km
502,2023-04-01,Wohnmobil,Chausson,610 Welcome Aut. 3.5t,Teilintegrierter,2018-03-01,15800.0,Automatik,125.0,Ford,52800,55100,71292,61,5-10 Jahre,0-20.000 km
503,2023-04-01,Wohnmobil,Etrusco,CV 600 DB Complete 3.5 t ,Kastenwagen,2022-08-01,190.0,Schaltung,103.0,Fiat ,57700,65000,67071,8,0-2 Jahre,0-20.000 km
504,2023-04-01,Wohnmobil,Carthago,Chic C-Line I 5.9 XL LE 5.0 t,Integrierter,2018-12-01,25000.0,Automatik,130.0,Fiat,131400,131000,91126,52,2-5 Jahre,20.001-50.000 km
505,2023-04-01,Wohnmobil,Dethleffs,Globetrotter II 3.1t,Teilintegrierter,2000-04-01,175600.0,Schaltung,66.0,Fiat,9200,12000,66871,276,Über 10 Jahre,Über 100.000 km
506,2023-04-01,Wohnmobil,Eura Mobil,S585 LS DPF 3.5t,Alkoven,2003-05-01,189402.0,Schaltung,94.0,FIAT,10100,15000,90768,239,Über 10 Jahre,Über 100.000 km
507,2023-04-01,Wohnmobil,Hobby,Vantana K65FT 3.5t,Kastenwagen,2018-03-01,37000.0,Schaltung,96.0,Fiat ,44950,52250,51580,61,5-10 Jahre,20.001-50.000 km
508,2023-04-01,Wohnmobil,LMC,Cruiser T 662 G 9G-Tronic 3.5t,Teilintegrierter,2020-05-01,32000.0,Automatik,118.0,Fiat ,63600,65000,29303,35,2-5 Jahre,20.001-50.000 km
509,2023-04-01,Wohnmobil,Dethleffs,Trend Edition T 6717 EB / 3.5t,Teilintegrierter,2020-04-01,24870.0,Schaltung,103.0,Fiat ,60100,65000,82061,36,2-5 Jahre,20.001-50.000 km
510,2023-04-01,Wohnmobil,Carado,T447 / 3.5 t,Teilintegrierter,2019-04-01,28000.0,Schaltung,96.0,Fiat,54900,56900,84140,48,2-5 Jahre,20.001-50.000 km
511,2023-05-01,Wohnwagen,Hymer,Exiting Familiy 560,,2019-04-01,,,,,19000,21900,31515,49,2-5 Jahre,Über 100.000 km
512,2023-04-01,Wohnmobil,Frankia,T 72 GD-L / 3.5 t,Teilintegrierter,2018-02-01,19618.0,Schaltung,109.0,Fiat,62000,74500,46446,62,5-10 Jahre,0-20.000 km
513,2023-04-01,Wohnwagen,Trigano,Silver Mini Freestyle 290,,2021-07-01,,,,,14000,16500,50321,21,0-2 Jahre,Über 100.000 km
514,2023-04-01,Wohnmobil,Weinsberg,CaraTour 600 ME 3.5t,Kastenwagen,2021-08-01,10500.0,Schaltung,103.0,Fiat,55400,56000,25821,20,0-2 Jahre,0-20.000 km
515,2023-04-01,Wohnmobil,Malibu,T410 DB 9G-Tronic 3.5 t,Teilintegrierter,2021-07-01,24000.0,Automatik,118.0,Fiat,81600,80000,14532,21,0-2 Jahre,20.001-50.000 km
516,2023-04-01,Wohnmobil,Knaus,Sky TI 650 MEG Platinum Aut. 3.5 t,Teilintegrierter,2019-11-01,7000.0,Automatik,118.0,,65100,88000,16356,41,2-5 Jahre,0-20.000 km
517,2023-04-01,Wohnmobil,Ahorn,Camp A 683 Eco 3.5 t,Alkoven,2020-05-01,37810.0,Schaltung,107.0,Renault Master,41700,40500,1067,35,2-5 Jahre,20.001-50.000 km
518,2023-04-01,Wohnmobil,Chausson,Best of S3 3.5 t,Alkoven,2014-07-01,37278.0,Schaltung,103.0,Ford,28900,30800,7616,105,5-10 Jahre,20.001-50.000 km
519,2023-04-01,Wohnmobil,Concorde,690 St 3.5t,Alkoven,1992-12-01,225000.0,Schaltung,70.0,Fiat ,5000,8500,29690,364,Über 10 Jahre,Über 100.000 km
520,2023-04-01,Wohnmobil,Bürstner,Elegance I 810 G Aut. 5.5t,Integrierter,2010-02-01,43612.0,Automatik,116.0,Fiat ,66500,80000,45739,158,Über 10 Jahre,20.001-50.000 km
521,2023-04-01,Wohnmobil,Pössl,Trenta 600 Light 3.5t,Kastenwagen,2020-10-01,28700.0,Schaltung,121.0,Citrön ,53700,57000,83022,30,2-5 Jahre,20.001-50.000 km
522,2023-04-01,Wohnmobil,Ahorn,CAMP 690 3.5t,Alkoven,2000-05-01,52000.0,Schaltung,90.0,Fiat ,15000,17000,15345,275,Über 10 Jahre,50.001-100.000 km
523,2023-04-01,Wohnmobil,Karmann,Davis 620 Maxi 3.5t ,Kastenwagen,2019-03-01,49000.0,Schaltung,96.0,Fiat ,51000,51000,12355,49,2-5 Jahre,20.001-50.000 km
524,2023-04-01,Wohnmobil,Challenger,V114 Start Edition 3.5 t,Kastenwagen,2022-03-01,8102.0,Schaltung,103.0,Fiat Ducato,50600,57000,38704,13,0-2 Jahre,0-20.000 km
525,2023-04-01,Wohnmobil,Sunlight,A70 3.5t,Alkoven,2020-06-01,8350.0,Schaltung,103.0,Fiat ,52750,62250,88427,34,2-5 Jahre,0-20.000 km
526,2023-04-01,Wohnmobil,Westfalia,Kepler One Aut. 3.0 t,Bus,2021-08-01,24500.0,Automatik,110.0,VW T6.1,60450,61150,79312,20,0-2 Jahre,20.001-50.000 km
527,2023-04-01,Wohnmobil,Carthago,C-Compactline I 143 Aut. 4.25t,Integrierter,2019-01-01,43180.0,Automatik,110.0,Fiat ,70000,70000,28857,51,2-5 Jahre,20.001-50.000 km
528,2023-04-01,Wohnwagen,LMC,Musica 560 E ,,2018-12-01,,,,,21000,24000,84405,52,2-5 Jahre,Über 100.000 km
529,2023-04-01,Wohnmobil,Sunlight,T67 / 3.5t,Teilintegrierter,2020-02-01,9665.0,Schaltung,110.0,Fiat ,54200,56900,45721,38,2-5 Jahre,0-20.000 km
530,2023-04-01,Wohnmobil,Weinsberg,Cosmos 3.3t,Kastenwagen,2005-09-01,138000.0,Schaltung,94.0,Fiat,13000,18000,93055,211,Über 10 Jahre,Über 100.000 km
531,2023-04-01,Wohnmobil,Carado,CV600 Edition15 9G-Tronic 3.5t,Kastenwagen,2022-03-01,13500.0,Automatik,103.0,Fiat,58500,59000,87642,13,0-2 Jahre,0-20.000 km
